u	v	length	name
34185385	34165033	17.576642129400895	Fífilsgata
34185385	772217835	295.4314685348212	Hringbraut
34185800	34185808	334.46597816136114	Hringbraut
34185808	633181062	256.33936395089154	Hringbraut
34186325	1257910216	8.985845046540838	Miklabraut
34186325	35622685	84.86064854195303	Langahlíð
34186922	36156250	310.3384157337555	Miklabraut
34186925	21579442	20.63089337310263	Grensásvegur
34186925	306334014	61.04331017529518	Miklabraut
34186926	307385004	14.44816276175915	Miklabraut
34186926	1229698165	34.49202925626597	Háaleitisbraut
34186928	35786586	17.754254882880343	Miklabraut
34186928	1232404972	48.5419277052363	Kringlumýrarbraut
34187227	35787413	276.46700936836686	Vesturlandsvegur
34187360	1519719680	422.21768452454694	Vesturlandsvegur
34387270	537385987	37.56060219533091	Garðastræti
34387270	35617595	165.42386746655419	Garðastræti
34387270	35617743	65.8858726564391	Túngata
34387270	35924556	100.33059596989695	Túngata
34387287	1128691747	15.822315216165505	Túngata
34387287	35922784	104.62201941649016	Túngata
34387530	34387287	40.196119362430586	Ægisgata
34387530	35922677	51.1662889266158	Ægisgata
34387531	34387538	56.67252776329296	Ægisgata
34387531	34388274	49.899708137904376	Ægisgata
34387531	35617306	85.65100227195566	Vesturgata
34387531	60711313	95.38133859131109	Vesturgata
34387538	34387560	150.32399647992077	Ránargata
34387538	34387531	56.67252776329296	Ægisgata
34387538	35617050	57.47594068820327	Ægisgata
34387538	35616947	86.41431320812774	Ránargata
34387560	34179002	50.12409942697641	Garðastræti
34387560	35617103	56.1688111704519	Garðastræti
34388273	34179005	77.5231465380378	Seljavegur
34388273	35924392	65.78252675981282	Seljavegur
34388273	252166028	76.12736550082616	Nýlendugata
34388274	7625453101	35.373362530522556	Nýlendugata
34388274	34178999	32.026131480253525	Ægisgata
34388274	34387531	49.899708137904376	Ægisgata
34389023	10229463822	72.77516886879918	Rauðarárstígur
34389023	34389026	113.67730245565005	Bríetartún
34389023	35925844	75.86739659391402	Bríetartún
34389026	34389023	113.67730245565006	Bríetartún
34389026	6721112614	123.04223432219608	Bríetartún
34389026	34389027	148.9482850363831	Þórunnartún
34389027	5048591654	151.2013624283569	Borgartún
34389027	35925836	91.93506550002161	Borgartún
34389027	34389026	148.94828503638314	Þórunnartún
34389034	1233763436	19.756044139640583	Katrínartún
34389034	35925733	26.34894054441371	Katrínartún
34389034	1232404854	610.005693586041	Sæbraut
34389060	1209489891	18.289957911745173	Katrínartún
34389060	6721112614	42.900703561894794	Bríetartún
34389060	8936360256	45.604736182028574	Katrínartún
34389202	5554665079	8.097469412577727	Borgartún
34389203	1233763440	106.84764464093743	Félagstún
34389203	5048591647	27.266264206884568	Borgartún
34389203	5048627585	191.89491948004633	Borgartún
34389247	34389260	180.06955740581952	Sóltún
34389247	35925703	66.57865298486419	Nóatún
34389247	4433334141	68.76378186945594	Nóatún
34389260	34389265	163.00029648784573	Sóltún
34389260	34389247	180.06955740581952	Sóltún
34389260	6113372681	144.79843572906273	Mánatún
34389265	8155111581	252.62847124507147	Sóltún
34389265	34389260	163.00029648784573	Sóltún
34389265	34512771	176.39184271771092	Hátún
34389343	5049703984	23.522956613152058	Borgartún
34389343	5049703985	13.535050466939678	Borgartún
34389353	1229825942	52.88185442366285	Sundlaugavegur
34389353	34517814	52.61532798284379	Sundlaugavegur
34389353	34389492	86.52717158367842	Gullteigur
34389354	34159687	89.42631943362363	Laugalækur
34389354	34389524	70.31200461335365	Sundlaugavegur
34389354	5049677415	243.80946636466476	Sundlaugavegur
34389383	34517813	91.66181807515169	Hrísateigur
34389383	34159435	68.33285852177725	Laugalækur
34389383	34159689	66.52672473515031	Laugalækur
34389466	34389492	129.51421222856604	Hraunteigur
34389466	34389501	241.37365415197328	['Kirkjuteigur', 'Hrísateigur']
34389466	1229825845	100.10870198632895	Hrísateigur
34389492	34389493	88.86183521805961	Gullteigur
34389492	34389353	86.52717158367844	Gullteigur
34389492	34389466	129.51421222856604	Hraunteigur
34389492	34389525	190.62154989501227	Hraunteigur
34389493	34389494	78.6009569164959	Gullteigur
34389493	34389492	88.86183521805961	Gullteigur
34389493	34389502	172.23060034264873	Kirkjuteigur
34389493	34389501	81.44651129381096	Kirkjuteigur
34389494	34389495	77.70193150536831	Gullteigur
34389494	34389493	78.60095691649589	Gullteigur
34389494	34389504	83.3315574646316	Silfurteigur
34389495	34389496	75.18418612884813	Gullteigur
34389495	34389494	77.70193150536832	Gullteigur
34389495	34389522	182.61061844991417	Hofteigur
34389495	34389507	81.7578015544917	Hofteigur
34389496	34389497	81.83988021499579	Gullteigur
34389496	34389495	75.18418612884813	Gullteigur
34389496	34389512	247.67842170579226	Laugateigur
34389496	34389513	206.99313211749822	Laugateigur
34389497	34389496	81.83988021499577	Gullteigur
34389497	5807535974	221.99744060818097	Sigtún
34389497	34389514	232.7040566480175	Sigtún
34389501	34389504	56.2357962344962	Helgateigur
34389501	34389493	81.44651129381096	Kirkjuteigur
34389501	34389466	241.37365415197326	['Kirkjuteigur', 'Hrísateigur']
34389502	34389493	172.23060034264873	Kirkjuteigur
34389502	34389525	89.9611624642493	Reykjavegur
34389502	34389522	237.42206427112333	Reykjavegur
34389504	34389494	83.3315574646316	Silfurteigur
34389504	34389507	57.131254142885226	Helgateigur
34389504	34389501	56.23579623449619	Helgateigur
34389507	34389504	57.131254142885226	Helgateigur
34389507	34389495	81.7578015544917	Hofteigur
34389507	34389560	152.8698108442249	Hofteigur
34389512	34389496	247.67842170579226	Laugateigur
34389513	34389522	80.85459646416031	Reykjavegur
34389513	5902567631	71.26648249328925	Reykjavegur
34389514	34389497	232.70405664801754	Sigtún
34389518	5902567633	14.789367944563915	Reykjavegstorg
34389518	35296548	530.4106211079876	Engjavegur
34389522	34389495	182.61061844991414	Hofteigur
34389522	34389502	237.4220642711233	Reykjavegur
34389522	34389513	80.85459646416031	Reykjavegur
34389524	34389354	70.31200461335366	Sundlaugavegur
34389524	1399137569	88.8625462305686	Sundlaugavegur
34389524	34389525	78.39839131705872	Reykjavegur
34389525	34389492	190.62154989501227	Hraunteigur
34389525	34389524	78.39839131705874	Reykjavegur
34389525	34389502	89.9611624642493	Reykjavegur
34389560	34389507	152.86981084422493	Hofteigur
34389565	34159687	480.8694462320885	Leirulækur
34389571	7647131536	41.68699396427593	Rauðalækur
34389571	34517818	73.99609258329572	Rauðalækur
34389571	34159689	139.0439785695386	Rauðalækur
34389573	7647131540	51.58230943344051	Rauðalækur
34389573	59643119	129.89230361713777	Brekkulækur
34389573	7647131542	51.47276848493041	Rauðalækur
34389575	7647140044	180.05149327969346	Dalbraut
34389575	35433816	43.64114990058259	Dalbraut
34389575	1072574409	25.730244426898526	Rauðalækur
34389579	59643164	10.344726647376328	Sæbraut
34389579	59643247	33.793669301602506	Dalbraut
34389586	5049677415	29.910144712035507	Sundlaugavegur
34389586	5049677416	15.850932423462304	Sundlaugavegur
34389588	470330879	1.5878072331313786	Sundlaugavegur
34401014	2399955132	12.32018653957617	Vesturlandsvegur
34401014	2399947574	354.1102277210037	Varmidalur
34401014	2948757044	403.4862637336293	Vesturlandsvegur
34401033	613713972	73.0473124835705	Vesturlandsvegur
34401033	10693417873	2886.373467757411	Vesturlandsvegur
34507105	35924992	137.384151339213	Vonarstræti
34507105	257175558	89.18625586143344	Tjarnargata
34507105	34179042	95.3821943425458	['Kirkjustræti', 'Tjarnargata']
34507105	26656698	40.33389217407214	Vonarstræti
34507225	1225420711	9.779854217298169	Skólabrú
34507225	35295454	38.42702905382356	Lækjargata
34507241	34507255	44.63103853211743	Pósthússtræti
34507241	761709903	53.97278768432724	Kirkjutorg
34507255	35616545	96.6034079336504	Pósthússtræti
34507255	3283450226	60.451959209745326	['Kirkjustræti', 'Templarasund']
34507329	26646779	26.868789005446423	Klapparstígur
34507329	36138949	111.34479269914482	Skólavörðustígur
34507329	35619358	82.67145254149887	Skólavörðustígur
34507329	36138675	43.76554489481158	Týsgata
34507360	35619827	62.24748030039849	Freyjugata
34507360	35619162	139.1844265167301	Bragagata
34507662	34507920	77.27485467162398	Bergstaðastræti
34507662	34507663	73.07995972821867	Bragagata
34507662	26646846	68.66618269177924	Bergstaðastræti
34507663	34507908	86.0883194224798	Laufásvegur
34507663	35618131	63.57336393961789	Bragagata
34507663	34507662	73.07995972821868	Bragagata
34507663	35295044	95.94089517375798	Laufásvegur
34507804	1271547275	5.6780469184125915	Bragagata
34507804	1271547273	145.99830903678065	Sóleyjargata
34507908	34507663	86.0883194224798	Laufásvegur
34507908	34507920	73.37324553210172	Baldursgata
34507908	35295052	95.52641747333188	Laufásvegur
34507920	34507908	73.3732455321017	Baldursgata
34507920	34507662	77.27485467162398	Bergstaðastræti
34507920	35295047	39.03892000361901	Baldursgata
34507920	35656386	79.96536217661414	Bergstaðastræti
34508752	1225420611	8.227393564558803	Bankastræti
34508752	1014753490	74.64147043644599	Lækjargata
34508850	2205220904	31.848178167599986	Grófin
34508850	1492697360	140.91645960282787	Tryggvagata
34508850	11613533885	162.58905812482658	['Naustin', 'Grófin']
34508851	11613533885	34.52741188477433	Naustin
34508851	75972381	58.09904974948833	Naustin
34508851	34508850	82.31457111434288	Tryggvagata
34509411	94004055	144.3651599254124	Grettisgata
34509411	35926018	61.464880144648205	Barónsstígur
34509411	21579369	73.03961272177843	Barónsstígur
34509996	34510034	64.13461231439086	Gunnarsbraut
34509996	34509998	112.85579304447238	Hrefnugata
34509996	31143230	67.31434941963573	Gunnarsbraut
34509998	34510004	65.73296870257415	Rauðarárstígur
34509998	26604803	66.71898466756633	Rauðarárstígur
34510004	34510078	64.8958676765457	Rauðarárstígur
34510004	34510034	118.76245858248103	Kjartansgata
34510004	34509998	65.73296870257415	Rauðarárstígur
34510034	34509996	64.13461231439086	Gunnarsbraut
34510034	34510077	65.76830108073828	Gunnarsbraut
34510077	34510078	126.52558746006414	Guðrúnargata
34510077	34510143	66.82380017157728	Gunnarsbraut
34510077	34510034	65.76830108073828	Gunnarsbraut
34510078	31143895	66.49756610078919	Rauðarárstígur
34510078	34510004	64.8958676765457	Rauðarárstígur
34510143	301651090	65.11598147618072	Gunnarsbraut
34510143	34510077	66.82380017157729	Gunnarsbraut
34510770	34517701	71.28324967980693	Skeggjagata
34510770	34511150	49.60140078172941	Gunnarsbraut
34510770	31143230	62.23986895015457	Gunnarsbraut
34510939	26604803	52.19267080345313	Rauðarárstígur
34510939	26604797	39.47499345468057	Rauðarárstígur
34511135	34511164	48.70167993486495	Gunnarsbraut
34511135	31143229	31.060338670810452	Gunnarsbraut
34511135	34511163	86.22936243285426	Skarphéðinsgata
34511148	34517701	48.33119430667115	Skarphéðinsgata
34511148	34511150	67.0812186818923	Mánagata
34511150	34511159	50.0043367803351	Gunnarsbraut
34511150	34510770	49.60140078172941	Gunnarsbraut
34511150	1221993894	99.45437046842936	Mánagata
34511159	34511150	50.0043367803351	Gunnarsbraut
34511159	34511164	50.721786787233995	Gunnarsbraut
34511159	34511160	59.35087397396829	Vífilsgata
34511160	34511148	52.435836075022834	Skarphéðinsgata
34511163	34511164	47.33850227534947	Karlagata
34511163	34511160	50.68205341116263	Skarphéðinsgata
34511164	34511159	50.721786787233995	Gunnarsbraut
34511164	34511135	48.70167993486495	Gunnarsbraut
34511164	1221993956	98.273003203393	Karlagata
34511281	8971745065	55.96513241483236	Stakkahlíð
34511281	1246473520	105.68197688683476	Stakkahlíð
34511281	26646773	208.14798630339223	Flókagata
34511422	34186325	196.86821766983286	Miklabraut
34511695	35623067	74.05005827229604	Stakkahlíð
34511695	34511979	75.91741685208038	Stakkahlíð
34511979	33234962	47.50788733448855	Bogahlíð
34511979	34511695	75.91741685208038	Stakkahlíð
34511979	300880884	64.15345433289949	Stakkahlíð
34512266	1279237163	3.5387530693352933	Barmahlíð
34512266	1257909585	8.111615935260286	Barmahlíð
34512266	26471970	83.87718734633089	Langahlíð
34512296	1246473493	152.29820430691674	Hjálmholt
34512343	1231715709	16.78672698173239	Skipholt
34512343	34512344	57.17562294881439	Skipholt
34512344	34512423	241.25097896811667	Bolholt
34512344	34512349	289.68127590386604	Skipholt
34512344	34512343	57.1756229488144	Skipholt
34512349	26656699	237.79518367579428	Brautarholt
34512349	34512352	177.93083656982563	Skipholt
34512349	34512344	289.68127590386604	Skipholt
34512352	34513394	90.80835583560058	Skipholt
34512352	26656699	80.31550306075624	Nóatún
34512352	1279254270	127.94410189486985	Nóatún
34512352	34512349	177.9308365698256	Skipholt
34512423	317181180	8.593333902799648	Bolholt
34512423	1232404889	107.70798976704307	Laugavegur
34512423	34512344	241.2509789681167	Bolholt
34512506	317181176	10.423349663899499	Nóatún
34512506	34512423	422.29639296259245	Laugavegur
34512506	26656699	74.55430599785873	Nóatún
34512771	1393907857	36.51896932782801	Hátún
34512771	34389265	176.39184271771092	Hátún
34512771	34513037	323.18861581990143	Miðtún
34512772	317181173	114.86532878303647	Hátún
34512772	1393907857	37.217204108556025	Hátún
34512772	1226680937	297.0962316484634	Hátún
34512886	1226680942	189.22247376782153	Hátún
34512886	34513108	76.12724952307666	Katrínartún
34513037	35925703	70.56728112040155	Nóatún
34513037	34513108	214.3642327091337	Miðtún
34513037	5048627601	45.41085138414034	Nóatún
34513108	35925675	71.58391448104683	Katrínartún
34513383	1338452858	78.11934238423609	Brautarholt
34513383	26656699	102.44811497654192	Brautarholt
34513383	34513394	79.26818275830666	Traðarholt
34513384	36155814	80.37164313766795	Brautarholt
34513384	1338452858	10.602105839494527	Brautarholt
34513384	1511581336	106.03430242535887	Ásholt
34513394	34513383	79.26818275830668	Traðarholt
34513394	34513716	60.83939497088603	Skipholt
34513394	34512352	90.8083558356006	Skipholt
34513716	34513717	49.07896431806407	Skipholt
34513716	34513394	60.83939497088603	Skipholt
34513716	1338452858	80.59369075595238	Stúfholt
34513717	34513718	88.32978692958595	Skipholt
34513717	34513716	49.07896431806406	Skipholt
34513717	1317373894	63.50122445140623	Stangarholt
34513718	34513717	88.32978692958596	Skipholt
34513718	6289158557	13.022385850185197	Stórholt
34513718	36155815	72.90725238906556	Stórholt
34513814	5568844589	108.56119190181968	Háteigsvegur
34513814	1279254258	86.9989864829134	Háteigsvegur
34517701	34510939	28.49985625889245	Skeggjagata
34517704	5568844598	295.57494350336174	Þverholt
34517704	26604797	78.93273542337221	Háteigsvegur
34517704	5568844611	68.82432354688859	Háteigsvegur
34517813	34517814	142.8238560604614	Otrateigur
34517813	34389383	91.66181807515169	Hrísateigur
34517813	1229825942	178.7633820742201	Hrísateigur
34517814	1399137569	66.42023303782518	Sundlaugavegur
34517814	34389353	52.61532798284379	Sundlaugavegur
34517818	7647131538	13.186469477208066	Rauðalækur
34517818	34389571	73.99609258329572	Rauðalækur
34517818	34159688	248.76876937421915	Bugðulækur
34825833	269072764	9.207174972159855	Framnesvegur
34825833	267333720	41.86207707670113	Framnesvegur
34825833	26471941	175.02558829103825	Hringbraut
34825834	34825856	75.71632139844553	Framnesvegur
34825834	35924502	115.79822772426846	Sólvallagata
34825834	34825836	101.99741627832603	Sólvallagata
34825834	269072764	82.39850297287704	Framnesvegur
34825836	35924087	132.57392735462685	Sólvallagata
34825836	34825853	71.79841576191362	Vesturvallagata
34825853	34825856	106.43446085300464	Holtsgata
34825856	35924303	40.26789121676308	Framnesvegur
34825856	34825834	75.71632139844553	Framnesvegur
34825856	34825865	63.52709354170626	Holtsgata
34825857	34179005	80.74853055689317	Vesturgata
34825857	441794382	87.76545887838328	Vesturgata
34825857	35922590	64.04123988424695	Framnesvegur
34825865	35924501	66.3141523019753	Holtsgata
34825895	35924499	145.95953234409117	Ánanaust
34826353	1457629355	19.121595602015226	Flugvallarvegur
34826353	12422540923	110.63912949368017	Flugvallarvegur
34826660	285192919	19.30918446124915	Kapellutorg
34827479	1344423131	8.364046989078597	Eyrarland
34827479	26481056	135.09833529643456	Bústaðavegur
34827739	1340963771	9.612115699189776	
34827740	34827881	26.08532276920128	Fossvogsbrún
34827740	1340963776	16.456858827032033	Fossvogsbrún
34827741	1340963782	127.03967654662938	Smiðjuvegur
34827741	470319622	25.825043539909284	
34827742	61273292	139.35766209746708	Stekkjarbakki
34827742	286837791	27.66422837738939	
34827881	34827740	26.08532276920128	Fossvogsbrún
34827881	877883223	48.8580158168521	Fossvogsbrún
34827881	34827882	109.96663228856286	Fossvogsbrún
34827882	34827881	109.96663228856286	Fossvogsbrún
34828093	61169750	66.84334276757839	Smiðjuvegur
34828093	297183643	67.35846992110226	Smiðjuvegur
34828093	385240447	364.2580573305899	Smiðjuvegur (Rauður)
34828093	297183780	150.41700521741416	Smiðjuvegur (Rauður)
34828095	297185019	111.5455141850488	Smiðjuvegur (Grár)
34828095	1489892754	30.73001933757157	Smiðjuvegur
34828095	61169750	133.36215505262768	Smiðjuvegur
34828197	390592486	32.50929317721883	Skemmuvegur
34828197	297187454	76.73429821260713	Skemmuvegur
34828237	323368149	14.50654993297497	Valahjalli
34828237	1489886633	43.22106031628947	Nýbýlavegur
34828707	1319013739	56.15877847094825	Lækjarhjalli
34828707	34828709	95.72360101819527	Hlíðarhjalli
34828707	34828780	38.4954777552524	Skógarhjalli
34828707	2325031012	48.74730101807981	Hlíðarhjalli
34828709	34828859	27.41701411452442	Trönuhjalli
34828709	1319013760	117.83255487174577	Hlíðarhjalli
34828709	34828707	95.72360101819527	Hlíðarhjalli
34828780	1319013717	35.72212636834582	Skógarhjalli
34828780	1319013726	73.50052794084645	Skógarhjalli
34828780	34828707	38.4954777552524	Skógarhjalli
34828782	1319013717	36.291087024863025	Skógarhjalli
34828859	1952728084	52.375266449058245	Trönuhjalli
34828859	1952727892	59.19280942655605	Trönuhjalli
34828859	34828709	27.41701411452442	Trönuhjalli
34829145	10681899496	5.934718488590999	Álfhólsvegur
34829220	280384331	191.53854854582187	Túnbrekka
34829220	616433227	33.612101067226355	Selbrekka
34829220	2348616192	144.02393296916605	Túnbrekka
34829226	280384331	24.453018812240142	Túnbrekka
34829226	9462979287	14.063494762421225	Túnbrekka
34829519	1908050878	8.921557368986093	Hamraborg
34829519	94391757	58.469370869957245	Hamraborg
34829622	34829675	122.96725792843105	Hamrabrekka
34829622	1907970353	112.88115281970047	Skeljabrekka
34829622	1896201825	76.10339976227854	Skeljabrekka
34829675	2337673002	76.8022033860475	Hamrabrekka
34829675	34829622	122.96725792843104	Hamrabrekka
34829675	613705980	220.6441253522374	Hamrabrekka
34829881	616375930	79.76127384412398	Álfhólsvegur
34829881	111452232	93.73951773353554	Meltröð
34829881	111451841	258.7940264773504	Álfhólsvegur
35294666	1221993811	8.778052630693152	Bergþórugata
35294666	282156769	230.8548333523962	Snorrabraut
35294666	35294672	132.76074821287972	Bergþórugata
35294672	35926018	60.2918164018205	Barónsstígur
35294672	94004057	145.117376004225	Bergþórugata
35294672	35294666	132.76074821287972	Bergþórugata
35294672	35624831	197.29897203584017	Barónsstígur
35294673	6402020550	28.95890728790208	Frakkastígur
35294673	31142383	105.48880493494877	['Njarðargata', 'Frakkastígur']
35294673	94004057	169.92027175379224	Bergþórugata
35294908	35657537	76.13330044846475	Mímisvegur
35294908	21579328	155.27118708084083	Eiríksgata
35294908	2925945013	91.93203339147344	Eiríksgata
35294913	60711367	87.15695511758581	Mímisvegur
35294913	35294962	43.82546181375277	Fjölnisvegur
35294914	35295049	19.91255135315274	Njarðargata
35294914	35619163	26.349129695227074	Njarðargata
35294914	35294913	235.32363416250482	Fjölnisvegur
35294962	35294966	59.776409818318086	Barónsstígur
35294962	35294913	43.82546181375277	Fjölnisvegur
35294962	4440871804	56.49369125070848	Barónsstígur
35294966	35294962	59.776409818318086	Barónsstígur
35294966	35294967	57.045561805983176	Barónsstígur
35294966	26646846	291.9682706909177	Bergstaðastræti
35294967	35294966	57.04556180598318	Barónsstígur
35294967	1064270444	38.50716875674185	Barónsstígur
35294967	35295044	293.4247784729114	Laufásvegur
35295044	35656599	71.1478466921375	Njarðargata
35295044	26646846	63.34881483583622	Njarðargata
35295044	35294967	293.42477847291144	Laufásvegur
35295044	34507663	95.94089517375797	Laufásvegur
35295047	35619291	24.084224099665118	Baldursgata
35295047	34507920	39.03892000361901	Baldursgata
35295047	35295048	71.14809165965069	Urðarstígur
35295048	34507662	52.10565143658941	Bragagata
35295048	35295049	64.81873527153988	Urðarstígur
35295049	35294914	19.91255135315274	Njarðargata
35295049	26646846	53.00960121762817	Njarðargata
35295052	35295071	11.80397176219466	Laufásvegur
35295052	34507908	95.52641747333188	Laufásvegur
35295052	35618065	65.40910932345142	Skothúsvegur
35295068	35295190	143.58818957740905	Þingholtsstræti
35295068	35295069	8.791167400218185	Þingholtstorg
35295069	35295071	18.49345936077569	Þingholtstorg
35295071	35295052	11.80397176219466	Laufásvegur
35295071	769897632	15.66876242057616	Þingholtstorg
35295190	35295191	39.19292006214874	Skálholtsstígur
35295191	35295192	40.05835801695266	Skálholtsstígur
35295191	35295202	128.73402138830858	Miðstræti
35295192	35295194	82.01350004924585	Skálholtsstígur
35295192	35295069	165.89808853452956	Laufásvegur
35295194	34164072	62.36069751921465	Fríkirkjuvegur
35295194	34164076	188.90089969420794	Fríkirkjuvegur
35295202	35295204	36.948891096926474	Bókhlöðustígur
35295202	36138540	73.44349292855263	Bókhlöðustígur
35295204	35295202	36.948891096926474	Bókhlöðustígur
35295204	35295205	44.822547101938625	Þingholtsstræti
35295204	35655763	84.56807445475603	Þingholtsstræti
35295205	35295190	79.7257102913742	Þingholtsstræti
35295205	35295493	29.016838281958144	Spítalastígur
35295221	35295245	87.9370102751344	Ingólfsstræti
35295221	79834542	72.30453828146157	Ingólfsstræti
35295245	35655763	38.37262310328688	Amtmannsstígur
35295245	35295401	43.559135172000964	Ingólfsstræti
35295346	35295401	101.64460501309983	Hallveigarstígur
35295346	35295380	70.02372974278757	Bergstaðastræti
35295346	31143034	72.92326504412125	Bergstaðastræti
35295380	35295399	73.98560154206183	Bergstaðastræti
35295380	35295346	70.02372974278757	Bergstaðastræti
35295380	8025406247	62.0318725202512	Spítalastígur
35295380	35656191	82.05860314979569	Spítalastígur
35295399	35655966	72.3503630408028	Bjargarstígur
35295399	35656386	141.37801586495112	Bergstaðastræti
35295399	35295380	73.98560154206183	Bergstaðastræti
35295401	35295346	101.64460501309983	Hallveigarstígur
35295401	35295245	43.559135172000964	Ingólfsstræti
35295401	35295493	81.97955563652144	Ingólfsstræti
35295454	976079728	65.9213208514836	Amtmannsstígur
35295454	34508752	87.75120099795186	Lækjargata
35295493	35656191	16.98888865077751	Spítalastígur
35295493	35295401	81.97955563652144	Ingólfsstræti
35296002	35296040	603.7583177569511	Laugarásvegur
35296002	35434060	71.96521366214647	Brúnavegur
35296002	5049677412	43.2185392422409	Sundlaugavegur
35296040	35296045	310.21804230933463	Laugarásvegur
35296040	35296002	603.758317756951	Laugarásvegur
35296040	35296064	543.05182315816	Sunnuvegur
35296045	35296040	310.21804230933463	Laugarásvegur
35296045	326255769	65.44164275952434	Laugarásvegur
35296046	326255769	17.732125053182678	Langholtsvegur
35296046	35296045	56.68937189146678	Laugarásvegur
35296064	35296040	543.05182315816	Sunnuvegur
35296064	35296080	99.62391793672825	Holtavegur
35296064	7133117246	229.66341253402987	Holtavegur
35296080	35296081	75.5386346897467	Holtavegur
35296080	10684083464	129.98885939489037	Langholtsvegur
35296080	35296133	205.8998250368379	Langholtsvegur
35296080	35296064	99.62391793672826	Holtavegur
35296081	36156701	72.09405395881352	Holtavegur
35296081	36156685	366.6912755346442	Efstasund
35296081	35435532	375.00707582755354	Efstasund
35296081	35296080	75.5386346897467	Holtavegur
35296133	5049677407	6.417066916154251	Langholtsvegur
35296133	2946330771	63.33229544007214	Álfheimar
35296133	35296080	205.8998250368379	Langholtsvegur
35296144	1246473602	63.56468817350043	Glaðheimar
35296144	35296145	114.30611255669183	Álfheimar
35296144	8042291906	296.35737843495315	Álfheimar
35296145	1041321050	33.64288952175229	Álfheimar
35296145	2410503636	80.58901872491845	Ljósheimar
35296145	35296144	114.30611255669182	Álfheimar
35296198	35296242	295.5538667647521	Goðheimar
35296198	36156518	217.56306907162767	Sólheimar
35296198	8042291911	74.83725310585051	Sólheimar
35296242	1246473602	24.174551316702352	Glaðheimar
35296242	613710841	13.358323418300783	Glaðheimar
35296242	35296198	295.5538667647522	Goðheimar
35296319	2410503636	281.74470636134004	Ljósheimar
35296319	3825514432	277.960924264386	Gnoðarvogur
35296319	35296325	82.58654510745632	Gnoðarvogur
35296325	1233099611	8.559587986497688	Gnoðarvogur
35296325	1233099583	81.4196445161659	Skeiðarvogur
35296325	35296319	82.58654510745632	Gnoðarvogur
35296331	1229340601	9.695269963202616	Engjavegur
35296331	35296548	675.3365436558009	Engjavegur
35296331	3825514437	195.5895320640484	Gnoðarvogur
35296481	1233099637	8.60816438912236	Suðurlandsbraut
35296548	34389518	530.4106211079876	Engjavegur
35296548	893522583	123.56233391644076	Múlavegur
35296548	35296331	675.3365436558006	Engjavegur
35298765	75972381	51.49079625613818	['Veltusund', 'Hafnarstræti']
35298765	35655405	70.34335528263865	['Vallarstræti', 'Veltusund']
35433816	59643159	8.125467455262864	Dalbraut
35433816	252165868	17.336014701091862	Selvogsgrunn
35433816	34389575	43.64114990058259	Dalbraut
35434053	35434060	295.44527672297545	Selvogsgrunn
35434053	252165868	44.02983751158294	Selvogsgrunn
35434053	35434271	167.33356233268384	Sporðagrunn
35434060	35434413	57.35230201581341	Brúnavegur
35434060	35434053	295.4452767229754	Selvogsgrunn
35434060	35296002	71.96521366214647	Brúnavegur
35434271	35434053	167.33356233268384	Sporðagrunn
35434413	35434414	23.093832653806164	Brúnavegur
35434413	35434060	57.35230201581341	Brúnavegur
35434413	613711100	175.47672483962845	Jökulgrunn
35434414	35434413	23.093832653806164	Brúnavegur
35434414	35434417	115.15316430542751	Brúnavegur
35434414	1071932616	184.39561703350896	Kleifarvegur
35434417	35434414	115.15316430542751	Brúnavegur
35434417	1499681416	108.03217341485406	Vesturbrún
35434417	36156732	124.50434975603257	Austurbrún
35434679	1499681407	293.2950983456999	Vesturbrún
35434679	35434776	116.81958274773265	Dyngjuvegur
35434679	35434992	55.8513472945937	Austurbrún
35434776	35434779	102.72702156981137	Dyngjuvegur
35434776	35434679	116.81958274773265	Dyngjuvegur
35434776	35434867	133.16617500189605	Kambsvegur
35434779	35434781	87.00174919746998	Dyngjuvegur
35434779	35434776	102.72702156981138	Dyngjuvegur
35434779	35434993	147.24519697130552	Hjallavegur
35434781	35434779	87.00174919746998	Dyngjuvegur
35434781	308430776	147.6885467280638	Langholtsvegur
35434781	10684083465	27.949850764973853	Langholtsvegur
35434867	35434993	82.48917558481914	Hólsvegur
35434867	35434992	69.97644044169782	Hólsvegur
35434867	1071751267	142.56854188580272	Kambsvegur
35434867	35434776	133.16617500189605	Kambsvegur
35434992	35434867	69.97644044169782	Hólsvegur
35434992	35434679	55.85134729459371	Austurbrún
35434992	658094272	88.5333708560499	Austurbrún
35434993	35434867	82.48917558481914	Hólsvegur
35434993	35435199	143.41060734007357	Hjallavegur
35434993	35434779	147.24519697130552	Hjallavegur
35434993	308430776	81.74973597769926	Hólsvegur
35435068	35435137	112.64513402402304	Dragavegur
35435068	36156732	139.19588536082557	Austurbrún
35435068	658094272	109.1194079883783	Austurbrún
35435137	1071751267	62.72227177133454	Kambsvegur
35435137	1227347656	187.87390983774205	Kambsvegur
35435137	35435068	112.64513402402304	Dragavegur
35435199	1071751267	83.2687418661813	Ásvegur
35435199	35435200	203.65307265652734	Hjallavegur
35435199	35434993	143.41060734007357	Hjallavegur
35435199	308430791	80.49777383331597	Ásvegur
35435200	1227347656	88.96084059033925	Kleppsvegur
35435200	1513314112	17.61922108833852	Kleppsvegur
35435200	35435199	203.65307265652734	Hjallavegur
35435347	10684083458	6.229389632164174	
